Sample	Uniq_SampleID	Date of Collection	Avg Cov	Pangolin	GISAID_ID
ME-HETL-J3227	ME-HETL-J3227	5/11/21	4329	B.1.637	EPI_ISL_2802620
ME-HETL-J3228	ME-HETL-J3228	5/11/21	4245	B.1.526	EPI_ISL_2802621
ME-HETL-J3229	ME-HETL-J3229	5/11/21	4144	B.1.617.2	EPI_ISL_2802622
ME-HETL-J3230	ME-HETL-J3230	5/19/21	2669	B.1.1.7	EPI_ISL_2802676
ME-HETL-J3231	ME-HETL-J3231	5/10/21	3708	B.1.637	EPI_ISL_2802595
ME-HETL-J3232	ME-HETL-J3232	5/18/21	3195	B.1.526	EPI_ISL_2802655
ME-HETL-J3233	ME-HETL-J3233	5/19/21	4579	B.1.526	#N/A
ME-HETL-J3234	ME-HETL-J3234	5/18/21	4713	B.1.1.7	EPI_ISL_2802656
ME-HETL-J3235	ME-HETL-J3235	5/18/21	4959	B.1.1.7	EPI_ISL_2802657
ME-HETL-J3236	ME-HETL-J3236	5/18/21	3916	B.1.1.7	EPI_ISL_2802658
ME-HETL-J3238	ME-HETL-J3238	5/2/21	3452	B.1.526	EPI_ISL_2802433
ME-HETL-J3239	ME-HETL-J3239	5/2/21	4088	B.1.526	EPI_ISL_2802434
ME-HETL-J3240	ME-HETL-J3240	5/2/21	2344	P.1	EPI_ISL_2802435
ME-HETL-J3241	ME-HETL-J3241	5/2/21	3995	P.1	EPI_ISL_2802436
ME-HETL-J3242	ME-HETL-J3242	5/2/21	4611	B.1.637	EPI_ISL_2802437
ME-HETL-J3243	ME-HETL-J3243	5/2/21	4250	B.1.1.7	EPI_ISL_2802438
ME-HETL-J3244	ME-HETL-J3244	5/2/21	4563	B.1.526	EPI_ISL_2802439
ME-HETL-J3245	ME-HETL-J3245	5/2/21	4075	B.1.526	EPI_ISL_2802440
ME-HETL-J3247	ME-HETL-J3247	5/2/21	4807	B.1.1.7	EPI_ISL_2802441
ME-HETL-J3248	ME-HETL-J3248	5/2/21	2897	B.1.1.7	EPI_ISL_2802442
ME-HETL-J3249	ME-HETL-J3249	5/3/21	4540	B.1.1.7	EPI_ISL_2802446
ME-HETL-J3250	ME-HETL-J3250	5/3/21	4118	B.1.526	EPI_ISL_2802447
ME-HETL-J3251	ME-HETL-J3251	5/3/21	4277	B.1.526	EPI_ISL_2802448
ME-HETL-J3252	ME-HETL-J3252	5/3/21	3730	B.1.526	EPI_ISL_2802449
ME-HETL-J3253	ME-HETL-J3253	5/3/21	2353	B.1.1.7	EPI_ISL_2802450
ME-HETL-J3254	ME-HETL-J3254	5/3/21	4289	B.1.1.7	EPI_ISL_2802451
ME-HETL-J3257	ME-HETL-J3257	5/3/21	2333	B.1.1.7	EPI_ISL_2802452
ME-HETL-J3258	ME-HETL-J3258	5/3/21	3797	B.1.526	EPI_ISL_2802453
ME-HETL-J3259	ME-HETL-J3259	5/3/21	2418	B.1.526	EPI_ISL_2802454
ME-HETL-J3260	ME-HETL-J3260	5/3/21	2097	B.1.526	EPI_ISL_2802455
ME-HETL-J3261	ME-HETL-J3261	5/3/21	2367	B.1.637	EPI_ISL_2802456
ME-HETL-J3262	ME-HETL-J3262	5/3/21	4743	B.1.526	EPI_ISL_2802457
ME-HETL-J3265	ME-HETL-J3265	5/3/21	4424	B.1.526	EPI_ISL_2802458
ME-HETL-J3266	ME-HETL-J3266	5/3/21	4132	B.1.526	EPI_ISL_2802459
ME-HETL-J3268	ME-HETL-J3268	5/3/21	2614	B.1.1.7	EPI_ISL_2802460
ME-HETL-J3269	ME-HETL-J3269	5/3/21	3533	B.1.1.7	EPI_ISL_2802461
ME-HETL-J3270	ME-HETL-J3270	5/3/21	4501	B.1.1.7	EPI_ISL_2802462
ME-HETL-J3272	ME-HETL-J3272	5/3/21	3165	B.1.1.7	EPI_ISL_2802463
ME-HETL-J3273	ME-HETL-J3273	5/3/21	4422	B.1.1.7	EPI_ISL_2802464
ME-HETL-J3275	ME-HETL-J3275	5/3/21	4714	B.1.526	EPI_ISL_2802465
ME-HETL-J3276	ME-HETL-J3276	5/3/21	4060	B.1.526	EPI_ISL_2802466
ME-HETL-J3278	ME-HETL-J3278	5/4/21	1691	B.1.526	EPI_ISL_2802485
ME-HETL-J3279	ME-HETL-J3279	5/4/21	1697	B.1.637	EPI_ISL_2802486
ME-HETL-J3280	ME-HETL-J3280	5/4/21	3799	B.1.526	EPI_ISL_2802487
ME-HETL-J3281	ME-HETL-J3281	5/4/21	3747	B.1.526	EPI_ISL_2802488
ME-HETL-J3284	ME-HETL-J3284	5/4/21	2767	B.1.526	EPI_ISL_2802489
ME-HETL-J3285	ME-HETL-J3285	5/4/21	4492	B.1.637	EPI_ISL_2802490
ME-HETL-J3286	ME-HETL-J3286	5/4/21	4704	B.1.526	EPI_ISL_2802491
ME-HETL-J3288	ME-HETL-J3288	5/4/21	3620	B.1.1.7	EPI_ISL_2802492
ME-HETL-J3289	ME-HETL-J3289	5/4/21	3192	B.1.1.7	EPI_ISL_2802493
ME-HETL-J3290	ME-HETL-J3290	5/4/21	4004	B.1.526	EPI_ISL_2802494
ME-HETL-J3291	ME-HETL-J3291	5/4/21	4749	B.1.526	EPI_ISL_2802495
ME-HETL-J3292	ME-HETL-J3292	5/4/21	1577	B.1.623	#N/A
ME-HETL-J3294	ME-HETL-J3294	5/28/21	8178	B.1.1.7	EPI_ISL_2802756
ME-HETL-J3295	ME-HETL-J3295	5/28/21	8907	B.1.1.7	EPI_ISL_2802757
ME-HETL-J3296	ME-HETL-J3296	5/28/21	8402	B.1.1.7	EPI_ISL_2802758
ME-HETL-J3297	ME-HETL-J3297	5/28/21	6272	B.1.526	EPI_ISL_2802759
ME-HETL-J3298	ME-HETL-J3298	5/28/21	9330	B.1.526	EPI_ISL_2802760
ME-HETL-J3300	ME-HETL-J3300	DateMissing	8361		#N/A
ME-HETL-J3302	ME-HETL-J3302	5/29/21	8601	B.1.637	EPI_ISL_2802766
ME-HETL-J3303	ME-HETL-J3303	5/30/21	7681	B.1.526	EPI_ISL_2802768
ME-HETL-J3305	ME-HETL-J3305	5/30/21	8002	B.1.621.1	EPI_ISL_2802769
ME-HETL-J3307	ME-HETL-J3307	5/31/21	7449	B.1.526	EPI_ISL_2802770
ME-HETL-J3308	ME-HETL-J3308	6/1/21	8054	B.1.1.7	EPI_ISL_2802771
ME-HETL-J3309	ME-HETL-J3309	6/1/21	6170	B.1.1.7	EPI_ISL_2802772
ME-HETL-J3310	ME-HETL-J3310	6/1/21	8881	B.1.621.1	EPI_ISL_2802773
ME-HETL-J3311	ME-HETL-J3311	6/1/21	3729	B.1.1.7	EPI_ISL_2802774
ME-HETL-J3312	ME-HETL-J3312	6/1/21	1351	B.1.1.7	EPI_ISL_2802775
ME-HETL-J3313	ME-HETL-J3313	6/1/21	6588	B.1.1.7	EPI_ISL_2802776
ME-HETL-J3314	ME-HETL-J3314	6/1/21	8957	B.1.526	EPI_ISL_2802777
ME-HETL-J3315	ME-HETL-J3315	6/1/21	9350	B.1.621.1	EPI_ISL_2802778
ME-HETL-J3320	ME-HETL-J3320	6/1/21	7770	B.1.637	EPI_ISL_2802779
ME-HETL-J3321	ME-HETL-J3321	6/2/21	4936	B.1.637	EPI_ISL_2802790
ME-HETL-J3322	ME-HETL-J3322	6/2/21	7246	B.1.526	EPI_ISL_2802791
ME-HETL-J3323	ME-HETL-J3323	6/2/21	5188	B.1.526	EPI_ISL_2802792
ME-HETL-J3324	ME-HETL-J3324	5/27/21	7102	B.1.1.7	EPI_ISL_2802745
ME-HETL-J3325	ME-HETL-J3325	6/1/21	6123	B.1.526	EPI_ISL_2802780
ME-HETL-J3326	ME-HETL-J3326	DateMissing	4678		#N/A
ME-HETL-J3328	ME-HETL-J3328	DateMissing	7775		#N/A
ME-HETL-J3330	ME-HETL-J3330	6/3/21	7049	B.1.526	EPI_ISL_2802798
ME-HETL-J3331	ME-HETL-J3331	6/3/21	6841	B.1.1.7	EPI_ISL_2802799
ME-HETL-J3332	ME-HETL-J3332	6/2/21	5203	B.1.526	EPI_ISL_2802793
ME-HETL-J3333	ME-HETL-J3333	6/2/21	3315	B.1.637	EPI_ISL_2802794
ME-HETL-J3334	ME-HETL-J3334	6/2/21	3598	B.1.637	EPI_ISL_2802795
ME-HETL-J3335	ME-HETL-J3335	6/2/21	6537	B.1.637	EPI_ISL_2802796
ME-HETL-J3336	ME-HETL-J3336	6/5/21	7289	B.1.634	#N/A
ME-HETL-J3340	ME-HETL-J3340	DateMissing	6999		#N/A
ME-HETL-J3341	ME-HETL-J3341	5/3/21	5333	B.1.526	EPI_ISL_2802467
ME-HETL-J3342	ME-HETL-J3342	5/3/21	8273	B.1.526	EPI_ISL_2802468
ME-HETL-J3343	ME-HETL-J3343	5/3/21	7473	B.1.1.7	#N/A
ME-HETL-J3344	ME-HETL-J3344	5/3/21	7327	B.1.526	EPI_ISL_2802470
ME-HETL-J3345	ME-HETL-J3345	5/3/21	7444	B.1.1.7	EPI_ISL_2802471
ME-HETL-J3346	ME-HETL-J3346	5/3/21	7864	B.1.1.7	EPI_ISL_2802472
ME-HETL-J3347	ME-HETL-J3347	5/3/21	6190	B.1.526	EPI_ISL_2802473
ME-HETL-J3348	ME-HETL-J3348	5/3/21	7903	B.1.526	EPI_ISL_2802474
ME-HETL-J3349	ME-HETL-J3349	5/3/21	7870	B.1.1.7	EPI_ISL_2802475
ME-HETL-J3350	ME-HETL-J3350	5/3/21	1446	B.1.568	EPI_ISL_2802476
ME-HETL-J3351	ME-HETL-J3351	5/3/21	7671	B.1.637	EPI_ISL_2802477
ME-HETL-J3352	ME-HETL-J3352	5/3/21	8346	B.1.1.7	EPI_ISL_2802478
ME-HETL-J3353	ME-HETL-J3353	5/3/21	7821	B.1.1.7	EPI_ISL_2802479
ME-HETL-J3354	ME-HETL-J3354	5/3/21	7786	B.1.637	EPI_ISL_2802480
ME-HETL-J3355	ME-HETL-J3355	5/3/21	3992	B.1.526	EPI_ISL_2802481
ME-HETL-J3356	ME-HETL-J3356	5/4/21	6732	B.1.1.7	EPI_ISL_2802497
ME-HETL-J3357	ME-HETL-J3357	5/4/21	7061	B.1.1.7	EPI_ISL_2802498
ME-HETL-J3358	ME-HETL-J3358	5/4/21	8007	B.1.637	EPI_ISL_2802499
ME-HETL-J3359	ME-HETL-J3359	5/4/21	6834	B.1.1.7	EPI_ISL_2802500
ME-HETL-J3360	ME-HETL-J3360	5/4/21	5328	B.1.526	EPI_ISL_2802501
ME-HETL-J3361	ME-HETL-J3361	5/4/21	5945	B.1.526	EPI_ISL_2802502
ME-HETL-J3362	ME-HETL-J3362	5/4/21	6677	B.1.1.7	EPI_ISL_2802503
ME-HETL-J3363	ME-HETL-J3363	5/5/21	7539	B.1.1.7	EPI_ISL_2802506
ME-HETL-J3364	ME-HETL-J3364	5/5/21	7739	B.1.1.7	EPI_ISL_2802507
ME-HETL-J3365	ME-HETL-J3365	5/5/21	6753	B.1.526	EPI_ISL_2802508
ME-HETL-J3366	ME-HETL-J3366	5/5/21	8129	B.1.526	EPI_ISL_2802509
ME-HETL-J3367	ME-HETL-J3367	5/5/21	7950	C.36.3	EPI_ISL_2802510
ME-HETL-J3368	ME-HETL-J3368	5/5/21	6502	B.1.1.7	EPI_ISL_2802511
ME-HETL-J3369	ME-HETL-J3369	5/5/21	7312	B.1.1.7	EPI_ISL_2802512
ME-HETL-J3370	ME-HETL-J3370	5/5/21	1753	B.1.526	EPI_ISL_2802513
ME-HETL-J3371	ME-HETL-J3371	5/5/21	6205	B.1.637	EPI_ISL_2802514
ME-HETL-J3372	ME-HETL-J3372	5/5/21	6467	B.1.1.7	EPI_ISL_2802515
ME-HETL-J3373	ME-HETL-J3373	5/5/21	5893	B.1.526	EPI_ISL_2802516
ME-HETL-J3374	ME-HETL-J3374	5/5/21	7057	B.1.1.7	EPI_ISL_2802517
ME-HETL-J3375	ME-HETL-J3375	5/5/21	7437	B.1.1.7	EPI_ISL_2802518
ME-HETL-J3376	ME-HETL-J3376	5/6/21	6221	P.1.10	EPI_ISL_2802520
ME-HETL-J3377	ME-HETL-J3377	5/6/21	1577	C.36.3	EPI_ISL_2802521
ME-HETL-J3378	ME-HETL-J3378	5/6/21	7464	B.1.1.7	EPI_ISL_2802522
ME-HETL-J3379	ME-HETL-J3379	5/6/21	6709	B.1.526	EPI_ISL_2802523
ME-HETL-J3380	ME-HETL-J3380	5/6/21	6332	B.1.637	EPI_ISL_2802524
ME-HETL-J3381	ME-HETL-J3381	5/6/21	5796	P.1	EPI_ISL_2802525
ME-HETL-J3382	ME-HETL-J3382	5/6/21	9432	P.1	EPI_ISL_2802526
ME-HETL-J3383	ME-HETL-J3383	5/6/21	4714	P.1	EPI_ISL_2802527
ME-HETL-J3384	ME-HETL-J3384	5/6/21	8281	P.1	EPI_ISL_2802528
ME-HETL-J3385	ME-HETL-J3385	5/6/21	6069	P.1	EPI_ISL_2802529
ME-HETL-J3386	ME-HETL-J3386	5/6/21	9818	P.1	EPI_ISL_2802530
ME-HETL-J3387	ME-HETL-J3387	5/6/21	9271	P.1	EPI_ISL_2802531
ME-HETL-J3388	ME-HETL-J3388	5/6/21	8077	P.1	EPI_ISL_2802532
ME-HETL-J3389	ME-HETL-J3389	6/8/21	6039	B.1.526	EPI_ISL_2802801
ME-HETL-J3390	ME-HETL-J3390	6/8/21	8328	B.1.637	EPI_ISL_2802802
ME-HETL-J3391	ME-HETL-J3391	6/9/21	8256	B.1.1.7	EPI_ISL_2802803
ME-HETL-J3392	ME-HETL-J3392	6/9/21	1302	B.1	EPI_ISL_2802804
ME-HETL-J3393	ME-HETL-J3393	6/10/21	7957	B.1.1.7	EPI_ISL_2802805
ME-HETL-J3394	ME-HETL-J3394	6/10/21	7166	B.1.1.7	EPI_ISL_2802806
ME-HETL-J3395	ME-HETL-J3395	6/10/21	8929	B.1.526	EPI_ISL_2802807
ME-HETL-J3396	ME-HETL-J3396	6/10/21	8296	B.1.526	EPI_ISL_2802808
ME-HETL-J3397	ME-HETL-J3397	6/10/21	9259	B.1.526	EPI_ISL_2802809
ME-HETL-J3398	ME-HETL-J3398	6/11/21	9249	B.1.637	EPI_ISL_2802810
ME-HETL-J3399	ME-HETL-J3399	6/11/21	4393	B.1.1.7	EPI_ISL_2802811
ME-HETL-J3400	ME-HETL-J3400	6/11/21	6454	B.1.1.7	EPI_ISL_2802812
ME-HETL-J3401	ME-HETL-J3401	6/12/21	1334	B.1.526	EPI_ISL_2802813
ME-HETL-J3402	ME-HETL-J3402	6/15/21	961	B.1.526	EPI_ISL_2802815
ME-HETL-J3403	ME-HETL-J3403	6/17/21	513	B.1.526	#N/A
ME-HETL-J3404	ME-HETL-J3404	6/18/21	668	B.1	EPI_ISL_2802817
ME-HETL-J3405	ME-HETL-J3405	6/14/21	1003	B.1.526	EPI_ISL_2802814
ME-HETL-J3406	ME-HETL-J3406	4/9/21	8612	B.1.2	EPI_ISL_2802266
ME-HETL-J3407	ME-HETL-J3407	4/13/21	6929	B.1.1.7	EPI_ISL_2802285
ME-HETL-J3408	ME-HETL-J3408	4/13/21	7617	B.1.1.7	EPI_ISL_2802286
ME-HETL-J3409	ME-HETL-J3409	4/24/21	8219	B.1.526	EPI_ISL_2802341
ME-HETL-J3410	ME-HETL-J3410	4/24/21	7941	B.1.526	EPI_ISL_2802342
ME-HETL-J3411	ME-HETL-J3411	4/24/21	5595	B.1.526	EPI_ISL_2802343
ME-HETL-J3412	ME-HETL-J3412	4/25/21	7942	P.1.10	EPI_ISL_2802344
ME-HETL-J3413	ME-HETL-J3413	4/25/21	7564	C.36.3	EPI_ISL_2802345
ME-HETL-J3414	ME-HETL-J3414	4/25/21	6884	P.1.2	EPI_ISL_2802346
ME-HETL-J3415	ME-HETL-J3415	4/26/21	7116	B.1.1.7	EPI_ISL_2802362
ME-HETL-J3416	ME-HETL-J3416	4/26/21	6625	B.1.637	EPI_ISL_2802363
ME-HETL-J3417	ME-HETL-J3417	4/26/21	7384	B.1.637	EPI_ISL_2802364
ME-HETL-J3418	ME-HETL-J3418	4/26/21	5606	B.1.637	EPI_ISL_2802365
ME-HETL-J3419	ME-HETL-J3419	4/26/21	6233	B.1.526	EPI_ISL_2802366
ME-HETL-J3420	ME-HETL-J3420	4/26/21	8553	B.1.526	EPI_ISL_2802367
ME-HETL-J3422	ME-HETL-J3422	4/26/21	811	B.1.526	EPI_ISL_2802368
ME-HETL-J3423	ME-HETL-J3423	4/26/21	7496	B.1.1.7	EPI_ISL_2802369
ME-HETL-J3424	ME-HETL-J3424	4/26/21	7693	B.1.1.7	EPI_ISL_2802370
ME-HETL-J3425	ME-HETL-J3425	4/26/21	2155	B.1	EPI_ISL_2802371
ME-HETL-J3426	ME-HETL-J3426	4/26/21	4789	B.1.1.7	EPI_ISL_2802372
ME-HETL-J3427	ME-HETL-J3427	4/26/21	1135	B.1.526	EPI_ISL_2802373
ME-HETL-J3428	ME-HETL-J3428	4/26/21	6223	B.1.637	EPI_ISL_2802374
ME-HETL-J3429	ME-HETL-J3429	4/27/21	7032	B.1.1.7	EPI_ISL_2802375
ME-HETL-J3430	ME-HETL-J3430	4/27/21	5524	B.1.1.7	EPI_ISL_2802376
ME-HETL-J3431	ME-HETL-J3431	4/27/21	2235	B.1.637	EPI_ISL_2802377
ME-HETL-J3432	ME-HETL-J3432	4/27/21	7234	B.1.526	EPI_ISL_2802378
ME-HETL-J3433	ME-HETL-J3433	4/27/21	2610	B.1.526	EPI_ISL_2802379
ME-HETL-J3434	ME-HETL-J3434	4/27/21	7048	B.1.526	EPI_ISL_2802380
ME-HETL-J3435	ME-HETL-J3435	4/27/21	8102	B.1.1.7	EPI_ISL_2802381
ME-HETL-J3436	ME-HETL-J3436	4/27/21	8778	B.1.526	#N/A
ME-HETL-J3437	ME-HETL-J3437	4/28/21	8600	P.1.10	EPI_ISL_2802396
ME-HETL-J3438	ME-HETL-J3438	4/28/21	6997	B.1.2	EPI_ISL_2802397
ME-HETL-J3439	ME-HETL-J3439	4/28/21	6231	P.1.10	EPI_ISL_2802398
ME-HETL-J3440	ME-HETL-J3440	4/28/21	8229	B.1.1.7	EPI_ISL_2802399
ME-HETL-J3441	ME-HETL-J3441	4/28/21	6651	B.1.1.7	EPI_ISL_2802400
ME-HETL-J3442	ME-HETL-J3442	4/28/21	8210	P.1	EPI_ISL_2802401
ME-HETL-J3443	ME-HETL-J3443	4/28/21	8246	P.1	EPI_ISL_2802402
ME-HETL-J3444	ME-HETL-J3444	4/29/21	2721	B.1.526	EPI_ISL_2802405
ME-HETL-J3445	ME-HETL-J3445	4/28/21	7628	B.1.526	EPI_ISL_2802403
ME-HETL-J3446	ME-HETL-J3446	4/28/21	8240	B.1.526	EPI_ISL_2802404
ME-HETL-J3447	ME-HETL-J3447	4/29/21	7486	B.1.526	EPI_ISL_2802406
ME-HETL-J3448	ME-HETL-J3448	4/29/21	7797	B.1.1.7	EPI_ISL_2802407
ME-HETL-J3449	ME-HETL-J3449	4/29/21	8071	B.1.1.7	EPI_ISL_2802408
ME-HETL-J3450	ME-HETL-J3450	4/29/21	5251	B.1.637	EPI_ISL_2802409
ME-HETL-J3451	ME-HETL-J3451	4/29/21	3017	B.1.637	EPI_ISL_2802410
ME-HETL-J3452	ME-HETL-J3452	4/29/21	6328	B.1.637	EPI_ISL_2802411
ME-HETL-J3453	ME-HETL-J3453	4/29/21	5083	B.1.1.7	EPI_ISL_2802412
ME-HETL-J3454	ME-HETL-J3454	4/29/21	5107	B.1.1.7	EPI_ISL_2802413
ME-HETL-J3455	ME-HETL-J3455	4/29/21	1520	B.1.526	EPI_ISL_2802414
ME-HETL-J3456	ME-HETL-J3456	4/29/21	7676	B.1.568	EPI_ISL_2802415
ME-HETL-J3457	ME-HETL-J3457	4/29/21	8481	B.1.1.7	EPI_ISL_2802416
ME-HETL-J3458	ME-HETL-J3458	4/29/21	8510	B.1.429	EPI_ISL_2802417
ME-HETL-J3459	ME-HETL-J3459	4/29/21	8256	B.1.637	EPI_ISL_2802418
ME-HETL-J3460	ME-HETL-J3460	4/29/21	7919	B.1.526	EPI_ISL_2802419
ME-HETL-J3461	ME-HETL-J3461	4/29/21	3635	B.1.241	EPI_ISL_2802420
ME-HETL-J3462	ME-HETL-J3462	4/30/21	7526	B.1.1.7	EPI_ISL_2802425
ME-HETL-J3463	ME-HETL-J3463	4/29/21	7448	B.1.526	EPI_ISL_2802421
ME-HETL-J3464	ME-HETL-J3464	4/29/21	5727	B.1.526	EPI_ISL_2802422
ME-HETL-J3465	ME-HETL-J3465	4/29/21	8681	B.1.637	EPI_ISL_2802423
ME-HETL-J3466	ME-HETL-J3466	4/29/21	2384	B.1.526	EPI_ISL_2802424
ME-HETL-J3467	ME-HETL-J3467	4/30/21	4579	B.1.1.7	#N/A
ME-HETL-J3468	ME-HETL-J3468	4/30/21	7348	B.1.637	EPI_ISL_2802427
ME-HETL-J3469	ME-HETL-J3469	5/3/21	7027	B.1.526	EPI_ISL_2802482
ME-HETL-J3470	ME-HETL-J3470	5/2/21	7115	B.1.1.7	EPI_ISL_2802443
ME-HETL-J3471	ME-HETL-J3471	5/2/21	5796	B.1.1.7	EPI_ISL_2802444
ME-HETL-J3472	ME-HETL-J3472	5/3/21	6227	B.1.526	EPI_ISL_2802483
ME-HETL-J3473	ME-HETL-J3473	3/31/21	2879	P.2	EPI_ISL_2802239
ME-HETL-J3474	ME-HETL-J3474	3/30/21	6585	B.1.637	EPI_ISL_2802226
ME-HETL-J3475	ME-HETL-J3475	3/30/21	734	B.1.526	EPI_ISL_2802227
ME-HETL-J3476	ME-HETL-J3476	3/30/21	7640	B.1.526	EPI_ISL_2802228
ME-HETL-J3477	ME-HETL-J3477	3/30/21	7282	B.1.637	EPI_ISL_2802229
ME-HETL-J3478	ME-HETL-J3478	4/6/21	1251	B.1.526	EPI_ISL_2802243
ME-HETL-J3479	ME-HETL-J3479	4/6/21	1325	B.1.526	EPI_ISL_2802244
ME-HETL-J3480	ME-HETL-J3480	4/9/21	3434	None	EPI_ISL_2802267
ME-HETL-J3481	ME-HETL-J3481	4/9/21	3478	B.1.526	EPI_ISL_2802268
ME-HETL-J3482	ME-HETL-J3482	4/9/21	1876	B.1	#N/A
ME-HETL-J3484	ME-HETL-J3484	4/7/21	4952	B.1.1.7	EPI_ISL_2802247
ME-HETL-J3485	ME-HETL-J3485	4/7/21	4130	B.1.1.7	EPI_ISL_2802248
ME-HETL-J3486	ME-HETL-J3486	4/8/21	4594	B.1.2	EPI_ISL_2802249
ME-HETL-J3487	ME-HETL-J3487	4/13/21	2994	B.1.637	EPI_ISL_2802287
ME-HETL-J3488	ME-HETL-J3488	4/13/21	3977	B.1.2	EPI_ISL_2802288
ME-HETL-J3489	ME-HETL-J3489	4/13/21	4830	B.1.2	EPI_ISL_2802289
ME-HETL-J3490	ME-HETL-J3490	4/13/21	3961	B.1.2	EPI_ISL_2802290
ME-HETL-J3491	ME-HETL-J3491	4/13/21	4428	B.1.2	EPI_ISL_2802291
ME-HETL-J3492	ME-HETL-J3492	4/13/21	1333	B.1.526	EPI_ISL_2802292
ME-HETL-J3493	ME-HETL-J3493	4/8/21	5082	B.1.637	EPI_ISL_2802250
ME-HETL-J3494	ME-HETL-J3494	4/8/21	2917	B.1.2	EPI_ISL_2802251
ME-HETL-J3495	ME-HETL-J3495	4/8/21	5241	B.1.2	EPI_ISL_2802252
ME-HETL-J3496	ME-HETL-J3496	4/8/21	3102	B.1.517	EPI_ISL_2802253
ME-HETL-J3497	ME-HETL-J3497	4/8/21	5189	B.1.1.7	EPI_ISL_2802254
ME-HETL-J3498	ME-HETL-J3498	4/8/21	4791	B.1.526	EPI_ISL_2802255
ME-HETL-J3499	ME-HETL-J3499	4/8/21	2558	B.1.1.7	EPI_ISL_2802256
ME-HETL-J3500	ME-HETL-J3500	3/30/21	1609	B.1.1.7	EPI_ISL_2802230
ME-HETL-J3501	ME-HETL-J3501	3/30/21	5671	B.1.526	EPI_ISL_2802231
ME-HETL-J3502	ME-HETL-J3502	3/30/21	4719	B.1.526	EPI_ISL_2802232
ME-HETL-J3503	ME-HETL-J3503	3/30/21	4680	B.1.526	EPI_ISL_2802233
ME-HETL-J3504	ME-HETL-J3504	3/30/21	5526	B.1.637	EPI_ISL_2802234
ME-HETL-J3505	ME-HETL-J3505	3/30/21	5685	B.1.526	EPI_ISL_2802235
ME-HETL-J3506	ME-HETL-J3506	3/30/21	2515	B.1.1.7	EPI_ISL_2802236
ME-HETL-J3507	ME-HETL-J3507	3/30/21	6076	B.1.526	EPI_ISL_2802237
ME-HETL-J3508	ME-HETL-J3508	3/30/21	4623	B.1.637	EPI_ISL_2802238
ME-HETL-J3509	ME-HETL-J3509	4/14/21	4392	B.1.1.7	EPI_ISL_2802303
ME-HETL-J3510	ME-HETL-J3510	4/14/21	4364	B.1.1.7	EPI_ISL_2802304
ME-HETL-J3511	ME-HETL-J3511	4/14/21	3584	B.1.1.7	EPI_ISL_2802305
ME-HETL-J3512	ME-HETL-J3512	4/14/21	4405	B.1.1.7	EPI_ISL_2802306
ME-HETL-J3513	ME-HETL-J3513	4/14/21	4159	B.1.1.7	EPI_ISL_2802307
ME-HETL-J3514	ME-HETL-J3514	4/14/21	4187	B.1.1.7	EPI_ISL_2802308
ME-HETL-J3515	ME-HETL-J3515	4/14/21	4281	B.1.1.7	EPI_ISL_2802309
ME-HETL-J3516	ME-HETL-J3516	4/14/21	4317	B.1.1.7	EPI_ISL_2802310
ME-HETL-J3517	ME-HETL-J3517	4/14/21	5368	B.1.1.7	EPI_ISL_2802311
ME-HETL-J3518	ME-HETL-J3518	4/14/21	3893	B.1.1.7	EPI_ISL_2802312
ME-HETL-J3519	ME-HETL-J3519	4/14/21	5045	B.1.1.7	EPI_ISL_2802313
ME-HETL-J3520	ME-HETL-J3520	4/14/21	5086	B.1.1.7	EPI_ISL_2802314
ME-HETL-J3521	ME-HETL-J3521	4/14/21	4276	B.1.1.7	EPI_ISL_2802315
ME-HETL-J3522	ME-HETL-J3522	4/14/21	4706	B.1.1.7	EPI_ISL_2802316
ME-HETL-J3523	ME-HETL-J3523	4/14/21	5412	B.1.1.7	EPI_ISL_2802317
ME-HETL-J3524	ME-HETL-J3524	4/27/21	2760	B.1.526	EPI_ISL_2802383
ME-HETL-J3525	ME-HETL-J3525	4/27/21	5135	B.1.2	EPI_ISL_2802384
ME-HETL-J3526	ME-HETL-J3526	4/27/21	4599	B.1.1.7	EPI_ISL_2802385
ME-HETL-J3527	ME-HETL-J3527	4/27/21	4618	B.1.526	EPI_ISL_2802386
ME-HETL-J3528	ME-HETL-J3528	4/9/21	4954	B.1.1.7	EPI_ISL_2802270
ME-HETL-J3529	ME-HETL-J3529	4/9/21	3991	B.1.568	EPI_ISL_2802271
ME-HETL-J3531	ME-HETL-J3531	4/8/21	904	B.1.1.7	EPI_ISL_2802257
ME-HETL-J3532	ME-HETL-J3532	4/8/21	4160	B.1.1.7	EPI_ISL_2802258
ME-HETL-J3533	ME-HETL-J3533	4/8/21	2264	B.1.1.7	EPI_ISL_2802259
ME-HETL-J3534	ME-HETL-J3534	4/8/21	3314	B.1.1.7	EPI_ISL_2802260
ME-HETL-J3535	ME-HETL-J3535	4/8/21	4956	B.1.526	EPI_ISL_2802261
ME-HETL-J3536	ME-HETL-J3536	4/8/21	3228	B.1.1.7	EPI_ISL_2802262
ME-HETL-J3537	ME-HETL-J3537	4/8/21	2671	B.1.526	EPI_ISL_2802263
ME-HETL-J3538	ME-HETL-J3538	4/8/21	5624	B.1.526	EPI_ISL_2802264
ME-HETL-J3540	ME-HETL-J3540	4/8/21	4746	B.1.1.7	EPI_ISL_2802265
